"id","f00","condition","rank_1","rank_2","rank_3","rank_4","eveTopleft","eveTopright","eveDownleft","eveDownright","presentation_order","if_ties","logical_pass","error_type","rank A-B-nichtB-nichtA","rank A-nicht-A-nicht-B-B","rank A-B-nicht-A-nicht-B","rank B-A-nicht-B-nicht-A","rank B-A-nicht-A-nicht-B","rank nicht-A-nicht-B-B-A","rank nicht-A-A-nicht-B-B","get_logic"
"ID_U5FZTWOKCY","22","edge","","","","","impl5_neg","impl5_pos","plau3_pos","plau3_neg","a_A_B_b",4,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_U5FZTWOKCY","23","edge","","","","","impl4_pos","impl4_neg","impl2_pos","impl2_neg","A_a_B_b",4,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_U5FZTWOKCY","24","middle","","","","","indiff9_pos","indiff5_pos","indiff5_neg","indiff9_neg","A_B_b_a",4,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_U5FZTWOKCY","25","middle","","","","","indiff1_neg","indiff1_pos","indiff8_pos","indiff8_neg","a_A_B_b",4,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_NLPC2YX45I","1","edge","impl6_neg","impl1_neg","impl1_pos","impl6_pos","impl1_neg","impl1_pos","impl6_pos","impl6_neg","a_A_B_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","2","edge","plau1_pos","impl5_neg","impl5_pos","plau1_neg","impl5_pos","plau1_neg","impl5_neg","plau1_pos","A_b_a_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","3","middle","indiff9_pos","indiff9_neg","indiff5_neg","indiff5_pos","indiff5_pos","indiff5_neg","indiff9_pos","indiff9_neg","A_a_B_b",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","4","middle","indiff11_pos","indiff10_pos","indiff10_neg","indiff11_neg","indiff10_pos","indiff10_neg","indiff11_pos","indiff11_neg","A_a_B_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","5","edge","plau4_pos","plau5_pos","plau5_neg","plau4_neg","plau4_pos","plau5_neg","plau5_pos","plau4_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","6","middle","indiff10_pos","indiff6_neg","indiff10_neg","indiff6_pos","indiff10_neg","indiff10_pos","indiff6_neg","indiff6_pos","a_A_b_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","8","middle","indiff7_pos","indiff12_neg","indiff12_pos","indiff7_neg","indiff12_pos","indiff7_neg","indiff7_pos","indiff12_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","9","middle","indiff7_pos","indiff8_pos","indiff8_neg","indiff7_neg","indiff8_pos","indiff7_pos","indiff8_neg","indiff7_neg","A_B_a_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","10","middle","indiff1_pos","indiff4_neg","indiff4_pos","indiff1_neg","indiff4_neg","indiff4_pos","indiff1_neg","indiff1_pos","a_A_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","12","middle","indiff3_pos","indiff11_pos","indiff3_neg","indiff11_neg","indiff11_pos","indiff3_pos","indiff11_neg","indiff3_neg","A_B_a_b",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","14","middle","indiff3_pos","indiff1_pos","indiff3_neg","indiff1_neg","indiff1_neg","indiff1_pos","indiff3_pos","indiff3_neg","a_A_B_b",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","15","edge","impl2_neg","impl5_neg","impl5_pos","impl2_pos","impl2_neg","impl5_pos","impl2_pos","impl5_neg","a_B_A_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","17","edge","impl1_neg","impl4_neg","impl4_pos","impl1_pos","impl4_pos","impl1_neg","impl1_pos","impl4_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","19","middle","indiff9_pos","indiff2_neg","indiff2_pos","indiff9_neg","indiff9_neg","indiff2_neg","indiff9_pos","indiff2_pos","a_b_A_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_NLPC2YX45I","25","middle","indiff2_pos","indiff4_pos","indiff4_neg","indiff2_neg","indiff4_pos","indiff2_pos","indiff4_neg","indiff2_neg","A_B_a_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_XZ3X1W2OJ8","1","middle","indiff9_pos","indiff5_pos","indiff5_neg","indiff9_neg","indiff9_pos","indiff5_pos","indiff9_neg","indiff5_neg","A_B_a_b",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","2","edge","plau3_pos","plau2_pos","plau2_neg","plau3_neg","plau3_neg","plau2_neg","plau2_pos","plau3_pos","a_b_B_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","3","middle","indiff9_pos","indiff8_neg","indiff8_pos","indiff9_neg","indiff9_neg","indiff9_pos","indiff8_neg","indiff8_pos","a_A_b_B",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","4","edge","plau4_pos","plau3_pos","plau3_neg","plau4_neg","plau3_pos","plau4_pos","plau3_neg","plau4_neg","A_B_a_b",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","5","edge","impl1_neg","plau2_pos","plau2_neg","impl1_pos","plau2_neg","impl1_neg","plau2_pos","impl1_pos","a_b_A_B",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","6","middle","indiff12_neg","indiff4_neg","indiff4_pos","indiff12_pos","indiff12_neg","indiff4_neg","indiff4_pos","indiff12_pos","a_b_B_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","7","edge","impl3_neg","impl5_neg","impl5_pos","impl3_pos","impl3_pos","impl3_neg","impl5_pos","impl5_neg","A_a_B_b",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","8","middle","indiff8_pos","indiff1_pos","indiff8_neg","indiff1_neg","indiff8_pos","indiff8_neg","indiff1_pos","indiff1_neg","A_a_B_b",4,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","9","middle","indiff3_neg","indiff3_pos","indiff2_neg","indiff2_pos","indiff3_pos","indiff2_pos","indiff3_neg","indiff2_neg","A_B_a_b",4,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","10","middle","indiff3_neg","indiff5_pos","indiff3_pos","indiff5_neg","indiff5_neg","indiff5_pos","indiff3_neg","indiff3_pos","a_A_b_B",4,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","14","edge","impl4_neg","plau6_pos","plau6_neg","impl4_pos","plau6_neg","impl4_neg","impl4_pos","plau6_pos","a_b_B_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","15","edge","impl3_neg","plau5_pos","plau5_neg","impl3_pos","plau5_neg","impl3_pos","impl3_neg","plau5_pos","a_B_b_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","16","edge","impl6_neg","impl4_neg","impl4_pos","impl6_pos","impl4_neg","impl6_pos","impl6_neg","impl4_pos","a_B_b_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","17","middle","indiff1_pos","indiff4_neg","indiff4_pos","indiff1_neg","indiff4_neg","indiff1_pos","indiff1_neg","indiff4_pos","a_B_b_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","18","middle","indiff2_pos","indiff10_neg","indiff2_neg","indiff10_pos","indiff2_pos","indiff10_pos","indiff2_neg","indiff10_neg","A_B_a_b",4,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","19","middle","indiff12_neg","indiff6_pos","indiff6_neg","indiff12_pos","indiff12_neg","indiff6_neg","indiff6_pos","indiff12_pos","a_b_B_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","20","edge","plau6_pos","plau1_pos","plau1_neg","plau6_neg","plau6_neg","plau1_pos","plau1_neg","plau6_pos","a_B_b_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","21","edge","impl6_neg","plau1_pos","plau1_neg","impl6_pos","impl6_neg","plau1_pos","plau1_neg","impl6_pos","a_B_b_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","22","edge","impl1_neg","impl2_neg","impl2_pos","impl1_pos","impl1_neg","impl2_pos","impl2_neg","impl1_pos","a_B_b_A",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","23","edge","impl2_neg","impl5_neg","impl5_pos","impl2_pos","impl2_pos","impl2_neg","impl5_neg","impl5_pos","A_a_b_B",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_XZ3X1W2OJ8","24","edge","plau4_pos","plau5_pos","plau5_neg","plau4_neg","plau4_pos","plau4_neg","plau5_neg","plau5_pos","A_a_b_B",4,0,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"ID_P5DS82IEEX","1","edge","impl4_neg","plau2_pos","plau2_neg","impl4_pos","plau2_pos","impl4_neg","impl4_pos","plau2_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","2","edge","plau6_pos","plau4_pos","plau6_neg","plau4_neg","plau6_neg","plau4_neg","plau6_pos","plau4_pos","a_b_A_B",4,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","3","edge","plau6_pos","plau5_pos","plau5_neg","plau6_neg","plau6_neg","plau5_pos","plau6_pos","plau5_neg","a_B_A_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","4","edge","impl3_neg","impl5_neg","impl5_pos","impl3_pos","impl5_pos","impl5_neg","impl3_pos","impl3_neg","A_a_B_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","5","edge","impl4_neg","impl1_neg","impl1_pos","impl4_pos","impl1_pos","impl4_neg","impl4_pos","impl1_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","6","middle","indiff1_neg","indiff4_pos","indiff4_neg","indiff1_pos","indiff4_pos","indiff1_pos","indiff1_neg","indiff4_neg","A_B_b_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","8","edge","impl3_neg","plau5_pos","plau5_neg","impl3_pos","impl3_neg","plau5_pos","plau5_neg","impl3_pos","a_B_b_A",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","9","edge","plau3_pos","impl1_neg","impl1_pos","plau3_neg","plau3_neg","impl1_neg","impl1_pos","plau3_pos","a_b_B_A",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","10","middle","indiff1_neg","indiff2_neg","indiff2_pos","indiff1_pos","indiff1_neg","indiff2_neg","indiff2_pos","indiff1_pos","a_b_B_A",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","11","edge","impl2_neg","impl6_neg","impl6_pos","impl2_pos","impl6_pos","impl6_neg","impl2_neg","impl2_pos","A_a_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","12","middle","indiff12_pos","indiff12_neg","indiff8_pos","indiff8_neg","indiff8_neg","indiff12_pos","indiff12_neg","indiff8_pos","a_B_b_A",4,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","15","edge","impl2_neg","plau1_pos","plau1_neg","impl2_pos","plau1_pos","impl2_pos","plau1_neg","impl2_neg","A_B_a_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","20","edge","plau4_pos","plau1_pos","plau1_neg","plau4_neg","plau1_neg","plau4_neg","plau1_pos","plau4_pos","a_b_A_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","22","edge","plau3_pos","plau2_pos","plau2_neg","plau3_neg","plau2_pos","plau3_pos","plau3_neg","plau2_neg","A_B_b_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","24","edge","impl5_neg","impl6_neg","impl5_pos","impl6_pos","impl5_neg","impl6_neg","impl6_pos","impl5_pos","a_b_B_A",4,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_P5DS82IEEX","25","middle","indiff3_pos","indiff3_neg","indiff11_pos","indiff11_neg","indiff3_pos","indiff11_pos","indiff3_neg","indiff11_neg","A_B_a_b",4,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ID_2M5QLG0DER","1","edge","plau4_pos","plau3_pos","plau4_neg","plau3_neg","plau3_neg","plau4_pos","plau4_neg","plau3_pos","a_B_b_A",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","2","middle","indiff1_neg","indiff2_neg","indiff1_pos","indiff2_pos","indiff1_pos","indiff2_pos","indiff2_neg","indiff1_neg","A_B_b_a",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","3","middle","indiff10_neg","indiff10_pos","indiff9_neg","indiff9_pos","indiff9_pos","indiff10_neg","indiff9_neg","indiff10_pos","A_b_a_B",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","4","edge","plau2_pos","plau1_pos","plau1_neg","plau2_neg","plau2_pos","plau2_neg","plau1_neg","plau1_pos","A_a_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","5","edge","plau5_pos","plau6_pos","plau5_neg","plau6_neg","plau5_pos","plau6_neg","plau5_neg","plau6_pos","A_b_a_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","6","middle","indiff5_pos","indiff2_neg","indiff2_pos","indiff5_neg","indiff2_pos","indiff2_neg","indiff5_neg","indiff5_pos","A_a_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","7","edge","impl3_neg","impl2_neg","impl2_pos","impl3_pos","impl2_neg","impl2_pos","impl3_pos","impl3_neg","a_A_B_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","8","edge","plau5_pos","plau4_pos","plau4_neg","plau5_neg","plau4_pos","plau5_neg","plau5_pos","plau4_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","9","middle","indiff4_pos","indiff11_pos","indiff11_neg","indiff4_neg","indiff4_neg","indiff11_neg","indiff4_pos","indiff11_pos","a_b_A_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","10","middle","indiff10_pos","indiff7_pos","indiff10_neg","indiff7_neg","indiff10_neg","indiff7_neg","indiff7_pos","indiff10_pos","a_b_B_A",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","11","edge","impl1_neg","impl2_neg","impl2_pos","impl1_pos","impl1_neg","impl2_neg","impl1_pos","impl2_pos","a_b_A_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","12","middle","indiff4_pos","indiff4_neg","indiff12_neg","indiff12_pos","indiff12_neg","indiff12_pos","indiff4_neg","indiff4_pos","a_A_b_B",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","14","edge","plau2_pos","impl5_neg","impl5_pos","plau2_neg","impl5_pos","plau2_neg","plau2_pos","impl5_neg","A_b_B_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","15","edge","impl4_neg","plau1_pos","plau1_neg","impl4_pos","plau1_neg","plau1_pos","impl4_pos","impl4_neg","a_A_B_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","16","middle","indiff3_pos","indiff8_pos","indiff8_neg","indiff3_neg","indiff8_neg","indiff8_pos","indiff3_neg","indiff3_pos","a_A_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","17","edge","plau6_pos","impl1_neg","impl1_pos","plau6_neg","plau6_pos","impl1_pos","plau6_neg","impl1_neg","A_B_a_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","18","middle","indiff11_pos","indiff5_pos","indiff11_neg","indiff5_neg","indiff11_pos","indiff5_neg","indiff11_neg","indiff5_pos","A_b_a_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","19","middle","indiff6_neg","indiff1_neg","indiff1_pos","indiff6_pos","indiff1_neg","indiff6_pos","indiff1_pos","indiff6_neg","a_B_A_b",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","20","edge","impl4_neg","impl5_neg","impl4_pos","impl5_pos","impl5_neg","impl4_neg","impl4_pos","impl5_pos","a_b_B_A",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","21","middle","indiff8_pos","indiff8_neg","indiff12_neg","indiff12_pos","indiff8_pos","indiff12_neg","indiff8_neg","indiff12_pos","A_b_a_B",4,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","22","middle","indiff6_neg","indiff7_pos","indiff7_neg","indiff6_pos","indiff7_pos","indiff6_pos","indiff6_neg","indiff7_neg","A_B_b_a",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","23","middle","indiff3_pos","indiff9_neg","indiff3_neg","indiff9_pos","indiff3_pos","indiff9_neg","indiff3_neg","indiff9_pos","A_b_a_B",4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","24","edge","impl3_neg","impl6_neg","impl6_pos","impl3_pos","impl3_neg","impl6_neg","impl3_pos","impl6_pos","a_b_A_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_2M5QLG0DER","25","edge","plau3_pos","impl6_neg","impl6_pos","plau3_neg","plau3_neg","plau3_pos","impl6_neg","impl6_pos","a_A_b_B",4,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ID_ED4RPW1T2N","2","edge","","","","","plau2_neg","plau2_pos","plau5_neg","plau5_pos","a_A_b_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","3","edge","","","","","impl2_neg","impl2_pos","plau5_neg","plau5_pos","a_A_b_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","4","edge","","","","","plau2_pos","impl5_neg","plau2_neg","impl5_pos","A_b_a_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","5","middle","","","","","indiff4_pos","indiff6_pos","indiff6_neg","indiff4_neg","A_B_b_a",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","6","edge","","","","","impl2_neg","impl5_pos","impl2_pos","impl5_neg","a_B_A_b",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","8","middle","","","","","indiff7_neg","indiff7_pos","indiff9_neg","indiff9_pos","a_A_b_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","9","middle","","","","","indiff12_pos","indiff6_pos","indiff12_neg","indiff6_neg","A_B_a_b",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","11","middle","","","","","indiff3_neg","indiff1_pos","indiff1_neg","indiff3_pos","a_B_b_A",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","12","edge","","","","","plau1_neg","plau1_pos","plau4_neg","plau4_pos","a_A_b_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","14","edge","","","","","impl4_neg","impl3_neg","impl3_pos","impl4_pos","a_b_B_A",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","15","middle","","","","","indiff5_neg","indiff5_pos","indiff11_pos","indiff11_neg","a_A_B_b",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","16","middle","","","","","indiff2_neg","indiff11_neg","indiff11_pos","indiff2_pos","a_b_B_A",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","17","edge","","","","","plau6_pos","plau3_neg","plau3_pos","plau6_neg","A_b_B_a",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","18","middle","","","","","indiff9_neg","indiff9_pos","indiff1_pos","indiff1_neg","a_A_B_b",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","19","middle","","","","","indiff2_pos","indiff8_neg","indiff2_neg","indiff8_pos","A_b_a_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","20","middle","","","","","indiff10_neg","indiff3_pos","indiff10_pos","indiff3_neg","a_B_A_b",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","21","middle","","","","","indiff12_neg","indiff5_neg","indiff12_pos","indiff5_pos","a_b_A_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","22","edge","","","","","plau4_neg","impl6_pos","plau4_pos","impl6_neg","a_B_A_b",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","23","edge","","","","","impl4_pos","plau3_pos","plau3_neg","impl4_neg","A_B_b_a",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","24","edge","","","","","impl1_neg","impl1_pos","impl6_neg","impl6_pos","a_A_b_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_ED4RPW1T2N","25","edge","","","","","plau6_neg","plau1_neg","plau6_pos","plau1_pos","a_b_A_B",4,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ID_0GN5N1TAG1","1","edge","plau4_pos","plau3_pos","plau3_neg","plau4_neg","plau3_neg","plau4_neg","plau4_pos","plau3_pos","a_b_B_A",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_0GN5N1TAG1","2","edge","impl3_neg","impl6_neg","impl6_pos","impl3_pos","impl3_neg","impl3_pos","impl6_pos","impl6_neg","a_A_B_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_0GN5N1TAG1","3","edge","plau2_pos","impl5_neg","impl5_pos","plau2_neg","plau2_pos","impl5_neg","impl5_pos","plau2_neg","A_b_B_a",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_0GN5N1TAG1","4","edge","impl4_neg","impl2_neg","impl2_pos","impl4_pos","impl4_pos","impl2_pos","impl4_neg","impl2_neg","A_B_a_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_0GN5N1TAG1","5","middle","indiff9_pos","indiff6_pos","indiff6_neg","indiff9_neg","indiff6_neg","indiff9_pos","indiff6_pos","indiff9_neg","a_B_A_b",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"ID_0GN5N1TAG1","6","middle","indiff6_pos","indiff2_pos","indiff2_neg","indiff6_neg","indiff6_pos","indiff2_neg","indiff6_neg","indiff2_pos","A_b_a_B",4,0,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
